payment_id,order_id,payment_date,payment_amount,payment_status
PAY001574,O001681,2026-02-02,40648.03,PAID
PAY001575,O001682,2025-12-23,10034.85,PARTIAL
PAY001576,O001683,2026-01-20,27505.19,PAID
PAY001577,O001684,2025-12-31,6882.74,PARTIAL
PAY001578,O001685,2025-12-14,27995.72,PAID
PAY001579,O001686,2026-01-01,6782.03,PAID
PAY001580,O001687,2026-01-14,33700.1,PAID
PAY001581,O001688,2025-12-30,2983.38,PAID
PAY001582,O001689,2026-01-19,27980.7,PAID
PAY001583,O001690,2026-01-11,19373.22,PAID
PAY001584,O001691,2026-01-05,10593.66,PAID
PAY001585,O001692,2025-12-23,26340.1,PAID
PAY001586,O001693,2026-01-24,14113.6,PAID
PAY001587,O001694,2026-01-07,23065.84,PAID
PAY001588,O001695,2026-01-22,28621.95,PAID
PAY001589,O001696,2026-01-18,16631.09,PARTIAL
PAY001590,O001697,2026-01-10,27695.67,PAID
PAY001591,O001698,2026-01-07,15673.25,PAID
PAY001592,O001702,2026-01-21,21789.07,PAID
PAY001593,O001703,2025-12-30,190891.43,PAID
PAY001594,O001704,2026-01-01,255138.19,PAID
PAY001595,O001705,2026-01-17,140984.69,PAID
PAY001596,O001706,2026-01-22,224103.58,PAID
PAY001597,O001707,2026-01-18,292607.25,PAID
PAY001598,O001708,2026-01-22,45407.73,PARTIAL
PAY001599,O001709,2026-02-03,236598.22,PAID
PAY001600,O001710,2026-01-01,233823.17,PAID
PAY001601,O001711,2026-01-17,292814.52,PAID
PAY001602,O001712,2026-01-01,330650.62,PAID
PAY001603,O001713,2026-01-14,112846.14,PAID
PAY001604,O001714,2026-01-18,323538.25,PAID
PAY001605,O001715,2025-12-29,144490.46,PAID
PAY001606,O001716,2025-12-17,7929.94,PARTIAL
PAY001607,O001717,2026-01-09,23105.24,PAID
PAY001608,O001718,2025-12-31,25871.7,PAID
PAY001609,O001719,2026-01-19,18269.23,PAID
PAY001610,O001720,2026-01-03,10675.29,PAID
PAY001611,O001721,2025-12-26,15945.47,PAID
PAY001612,O001722,2025-12-31,8427.06,PARTIAL
PAY001613,O001723,2026-01-23,14548.85,PAID
PAY001614,O001724,2025-12-27,6127.22,PARTIAL
PAY001615,O001725,2025-12-18,31465.91,PAID
PAY001616,O001726,2025-12-28,21867.62,PAID
PAY001617,O001728,2025-12-19,5459.17,PARTIAL
PAY001618,O001729,2025-12-21,8001.72,PARTIAL
PAY001619,O001731,2026-01-13,28689.11,PAID
PAY001620,O001732,2026-01-05,11553.68,PARTIAL
PAY001621,O001733,2026-02-04,23549.56,PAID
PAY001622,O001734,2025-12-29,25958.04,PAID
PAY001623,O001736,2025-12-30,176702.16,PAID
PAY001624,O001737,2026-01-12,173157.71,PAID
PAY001625,O001738,2026-01-13,294529.4,PAID
PAY001626,O001739,2026-01-05,223519.36,PAID
PAY001627,O001740,2026-01-19,35663.57,PAID
PAY001628,O001741,2026-01-19,89324.58,PAID
PAY001629,O001742,2026-01-26,266149.01,PAID
PAY001630,O001743,2025-12-18,12357.91,PAID
PAY001631,O001744,2026-01-21,11440.53,PARTIAL
PAY001632,O001746,2026-01-15,14686.44,PARTIAL
PAY001633,O001747,2026-01-21,3678.13,PAID
PAY001634,O001748,2026-01-14,16586.71,PARTIAL
PAY001635,O001749,2025-12-30,22215.22,PAID
PAY001636,O001750,2025-12-26,33592.01,PAID
PAY001637,O001751,2026-01-08,1703.84,PAID
PAY001638,O001752,2025-12-23,14682.44,PAID
PAY001639,O001753,2025-12-29,8224.16,PARTIAL
PAY001640,O001754,2026-01-04,20786.2,PAID
PAY001641,O001755,2026-01-19,2036.03,PARTIAL
PAY001642,O001756,2025-12-27,295616.66,PAID
PAY001643,O001757,2026-01-01,84142.14,PAID
PAY001644,O001758,2026-01-10,190853.25,PAID
PAY001645,O001759,2026-02-02,41452.23,PARTIAL
PAY001646,O001760,2026-01-06,145380.29,PAID
PAY001647,O001762,2025-12-26,232291.79,PAID
PAY001648,O001763,2026-01-13,52174.31,PAID
PAY001649,O001764,2026-01-04,6374.46,PAID
PAY001650,O001765,2026-01-03,8759.96,PARTIAL
PAY001651,O001766,2026-01-11,19580.9,PAID
PAY001652,O001767,2026-01-02,11903.2,PAID
PAY001653,O001768,2026-01-09,23225.91,PAID
PAY001654,O001769,2025-12-27,15959.69,PARTIAL
PAY001655,O001770,2026-01-25,42238.24,PAID
PAY001656,O001771,2025-12-30,19443.15,PAID
PAY001657,O001772,2026-01-11,2389.4,PAID
PAY001658,O001773,2026-02-05,57983.01,PARTIAL
PAY001659,O001774,2026-01-28,205516.07,PAID
PAY001660,O001775,2026-02-19,31547.56,PARTIAL
PAY001661,O001776,2026-02-17,40645.18,PAID
PAY001662,O001777,2026-01-22,203537.0,PAID
PAY001663,O001778,2026-02-09,141048.99,PAID
PAY001664,O001779,2026-02-12,417149.34,PAID
PAY001665,O001780,2026-02-10,120978.29,PAID
PAY001666,O001782,2026-02-09,260418.98,PAID
PAY001667,O001783,2026-01-25,83350.93,PARTIAL
PAY001668,O001784,2026-01-30,237939.7,PAID
PAY001669,O001785,2026-02-11,198137.99,PAID
PAY001670,O001786,2026-02-16,339994.64,PAID
PAY001671,O001787,2026-01-22,37589.91,PAID
PAY001672,O001788,2026-01-27,163537.67,PAID
PAY001673,O001789,2026-02-18,62232.62,PAID
PAY001674,O001790,2026-02-09,264318.11,PAID
PAY001675,O001791,2026-01-27,170483.59,PAID
PAY001676,O001792,2026-03-02,45759.2,PAID
PAY001677,O001793,2026-02-08,14622.91,PAID
PAY001678,O001794,2026-01-30,11100.0,PARTIAL
PAY001679,O001795,2026-01-28,41832.28,PAID
PAY001680,O001796,2026-02-11,49641.38,PAID
PAY001681,O001797,2026-02-04,20316.34,PAID
PAY001682,O001798,2026-01-27,18178.57,PARTIAL
PAY001683,O001799,2026-01-24,21126.95,PAID
PAY001684,O001800,2026-02-05,10160.89,PARTIAL
PAY001685,O001801,2026-02-05,4829.16,PAID
PAY001686,O001802,2026-02-04,45986.43,PAID
PAY001687,O001803,2026-02-14,22672.4,PAID
PAY001688,O001804,2026-02-15,10522.67,PARTIAL
PAY001689,O001805,2026-02-12,21007.33,PARTIAL
PAY001690,O001806,2026-02-23,29816.6,PAID
PAY001691,O001807,2026-01-22,24759.67,PARTIAL
PAY001692,O001808,2026-02-04,15869.13,PAID
PAY001693,O001809,2026-02-23,66628.9,PAID
PAY001694,O001811,2026-01-30,74934.44,PARTIAL
PAY001695,O001812,2026-02-11,90040.41,PAID
PAY001696,O001813,2026-02-27,8179.32,PAID
PAY001697,O001814,2026-02-08,39600.18,PARTIAL
PAY001698,O001815,2026-01-31,303396.1,PAID
PAY001699,O001816,2026-02-07,226109.14,PAID
PAY001700,O001818,2026-02-03,246220.01,PAID
PAY001701,O001819,2026-03-06,75727.25,PAID
PAY001702,O001820,2026-02-17,339906.55,PAID
PAY001703,O001821,2026-02-09,276844.53,PAID
PAY001704,O001823,2026-02-11,191174.44,PAID
PAY001705,O001824,2026-02-11,108074.96,PAID
PAY001706,O001825,2026-01-25,192591.18,PAID
PAY001707,O001826,2026-02-04,62924.64,PAID
PAY001708,O001827,2026-02-05,111954.66,PAID
PAY001709,O001828,2026-01-22,15427.86,PAID
PAY001710,O001829,2026-02-02,26669.51,PAID
PAY001711,O001830,2026-01-31,10801.15,PAID
PAY001712,O001831,2026-02-13,1806.41,PAID
PAY001713,O001832,2026-02-26,9504.69,PAID
PAY001714,O001833,2026-01-24,24908.1,PARTIAL
PAY001715,O001834,2026-02-06,5317.79,PAID
PAY001716,O001835,2026-02-14,31810.56,PARTIAL
PAY001717,O001836,2026-02-15,14591.97,PAID
PAY001718,O001837,2026-02-25,9532.4,PARTIAL
PAY001719,O001838,2026-02-08,21039.9,PAID
PAY001720,O001839,2026-02-02,50490.5,PAID
PAY001721,O001840,2026-02-19,24896.84,PAID
PAY001722,O001841,2026-01-27,16970.15,PARTIAL
PAY001723,O001842,2026-02-17,27761.66,PAID
PAY001724,O001843,2026-02-19,18318.82,PARTIAL
PAY001725,O001844,2026-02-10,15701.74,PAID
PAY001726,O001845,2026-01-15,36251.8,PARTIAL
PAY001727,O001846,2026-01-28,29426.28,PAID
PAY001728,O001847,2026-02-04,272049.76,PAID
PAY001729,O001848,2026-02-06,136314.02,PAID
PAY001730,O001849,2026-02-15,337537.67,PAID
PAY001731,O001850,2026-02-19,353918.65,PAID
PAY001732,O001851,2026-01-24,24603.25,PARTIAL
PAY001733,O001852,2026-02-26,10459.75,PAID
PAY001734,O001853,2026-01-15,61351.05,PAID
PAY001735,O001854,2026-01-29,25886.98,PAID
PAY001736,O001855,2026-01-22,18793.42,PAID
PAY001737,O001856,2026-02-10,40424.23,PAID
PAY001738,O001857,2026-02-08,25819.6,PAID
PAY001739,O001858,2026-02-01,39275.33,PAID
PAY001740,O001859,2026-03-02,14941.46,PARTIAL
PAY001741,O001860,2026-03-03,6592.16,PARTIAL
PAY001742,O001861,2026-02-09,41532.59,PAID
PAY001743,O001862,2026-02-09,216649.29,PAID
PAY001744,O001863,2026-01-22,97320.97,PAID
PAY001745,O001864,2026-02-15,237099.73,PAID
PAY001746,O001865,2026-01-21,31465.51,PAID
PAY001747,O001866,2026-02-08,77387.06,PAID
PAY001748,O001867,2026-02-17,63343.82,PARTIAL
PAY001749,O001869,2026-01-27,23086.49,PARTIAL
PAY001750,O001870,2026-01-15,19745.73,PAID
PAY001751,O001871,2026-02-01,5844.92,PARTIAL
PAY001752,O001872,2026-01-18,29317.64,PAID
PAY001753,O001873,2026-01-16,27030.0,PARTIAL
PAY001754,O001874,2026-01-12,21374.28,PAID
PAY001755,O001875,2026-02-13,36496.88,PAID
PAY001756,O001876,2026-01-25,7802.48,PAID
PAY001757,O001877,2026-03-12,333334.94,PAID
PAY001758,O001878,2026-03-19,148515.66,PAID
PAY001759,O001879,2026-03-09,303738.96,PAID
PAY001760,O001880,2026-02-24,142138.98,PAID
PAY001761,O001881,2026-03-02,73085.26,PAID
PAY001762,O001882,2026-03-09,14080.53,PAID
PAY001763,O001883,2026-02-13,93773.6,PAID
PAY001764,O001884,2026-03-09,31619.85,PAID
PAY001765,O001885,2026-02-19,59628.77,PAID
PAY001766,O001886,2026-03-18,119802.27,PARTIAL
PAY001767,O001887,2026-03-14,190051.09,PAID
PAY001768,O001888,2026-03-28,60953.39,PARTIAL
PAY001769,O001889,2026-03-25,395293.08,PAID
PAY001770,O001890,2026-03-02,119718.6,PAID
PAY001771,O001891,2026-03-14,18148.88,PARTIAL
PAY001772,O001892,2026-03-25,268029.69,PAID
PAY001773,O001893,2026-03-16,12919.33,PAID
PAY001774,O001894,2026-03-11,21600.22,PARTIAL
PAY001775,O001895,2026-03-15,16127.17,PAID
PAY001776,O001897,2026-03-14,24447.52,PAID
PAY001777,O001898,2026-03-08,1626.88,PAID
PAY001778,O001899,2026-03-11,28568.76,PAID
PAY001779,O001900,2026-02-19,11874.88,PAID
PAY001780,O001901,2026-02-27,31618.37,PARTIAL
PAY001781,O001903,2026-03-02,8740.61,PARTIAL
PAY001782,O001904,2026-03-12,19693.97,PAID
PAY001783,O001905,2026-03-23,27705.86,PAID
PAY001784,O001906,2026-03-15,2043.14,PARTIAL
PAY001785,O001907,2026-03-21,28669.14,PAID
PAY001786,O001908,2026-02-28,140232.49,PAID
PAY001787,O001909,2026-02-27,9894.16,PARTIAL
PAY001788,O001910,2026-03-02,182875.94,PAID
PAY001789,O001912,2026-04-03,90380.69,PAID
PAY001790,O001913,2026-03-03,241987.0,PAID
PAY001791,O001914,2026-03-16,118133.31,PARTIAL
PAY001792,O001915,2026-02-20,74281.41,PAID
PAY001793,O001916,2026-03-04,76809.26,PAID
PAY001794,O001917,2026-03-08,81800.62,PAID
PAY001795,O001918,2026-03-17,243455.12,PAID
PAY001796,O001919,2026-03-25,130673.84,PAID
PAY001797,O001920,2026-03-08,331012.16,PAID
PAY001798,O001921,2026-03-08,111834.56,PAID
PAY001799,O001922,2026-03-17,32087.09,PARTIAL
PAY001800,O001923,2026-03-19,167427.51,PARTIAL
PAY001801,O001924,2026-03-26,130989.47,PARTIAL
PAY001802,O001925,2026-03-24,257947.25,PAID
PAY001803,O001926,2026-03-11,346750.3,PAID
PAY001804,O001927,2026-03-13,9827.31,PAID
PAY001805,O001928,2026-02-27,3455.65,PAID
PAY001806,O001929,2026-03-10,54050.56,PAID
PAY001807,O001930,2026-02-18,22603.74,PAID
PAY001808,O001931,2026-03-03,15741.69,PARTIAL
PAY001809,O001932,2026-03-13,2867.35,PAID
PAY001810,O001933,2026-03-13,8035.44,PAID
PAY001811,O001934,2026-03-03,29419.44,PAID
PAY001812,O001935,2026-03-09,11844.31,PAID
PAY001813,O001936,2026-02-28,881.89,PAID
PAY001814,O001938,2026-03-16,22323.24,PARTIAL
PAY001815,O001939,2026-03-28,3864.14,PAID
PAY001816,O001940,2026-03-07,11831.41,PAID
PAY001817,O001941,2026-02-16,9910.96,PARTIAL
PAY001818,O001942,2026-02-13,57609.02,PARTIAL
PAY001819,O001943,2026-03-19,47856.76,PAID
PAY001820,O001944,2026-03-31,123636.22,PAID
PAY001821,O001945,2026-03-08,77689.5,PAID
PAY001822,O001946,2026-03-16,216430.84,PAID
PAY001823,O001947,2026-03-08,141785.1,PAID
PAY001824,O001949,2026-03-18,6134.67,PAID
PAY001825,O001950,2026-03-19,55321.59,PAID
PAY001826,O001951,2026-03-31,21171.05,PAID
PAY001827,O001952,2026-03-18,10260.84,PARTIAL
PAY001828,O001953,2026-03-16,25846.65,PAID
PAY001829,O001954,2026-03-12,340173.64,PAID
PAY001830,O001955,2026-03-26,323088.23,PAID
PAY001831,O001956,2026-03-14,200614.02,PAID
PAY001832,O001957,2026-03-24,259820.67,PAID
PAY001833,O001958,2026-03-13,80919.99,PAID
PAY001834,O001959,2026-03-09,244689.87,PAID
PAY001835,O001960,2026-02-26,265740.65,PAID
PAY001836,O001961,2026-03-14,259226.98,PAID
PAY001837,O001962,2026-03-02,123486.14,PAID
PAY001838,O001963,2026-02-28,486362.72,PAID
PAY001839,O001964,2026-03-25,6411.55,PAID
PAY001840,O001965,2026-02-27,26166.18,PAID
PAY001841,O001966,2026-03-27,31128.5,PAID
PAY001842,O001967,2026-03-07,5712.91,PARTIAL
PAY001843,O001968,2026-03-16,10985.14,PARTIAL
PAY001844,O001969,2026-03-06,14065.28,PAID
PAY001845,O001970,2026-03-27,16647.26,PAID
PAY001846,O001971,2026-03-24,2227.76,PARTIAL
PAY001847,O001972,2026-03-06,8227.24,PARTIAL
PAY001848,O001973,2026-03-30,58245.12,PAID
PAY001849,O001974,2026-03-23,203691.02,PAID
PAY001850,O001975,2026-04-20,101182.8,PARTIAL
PAY001851,O001977,2026-04-25,64225.88,PARTIAL
PAY001852,O001978,2026-03-31,46066.27,PAID
PAY001853,O001979,2026-04-22,163235.81,PAID
PAY001854,O001980,2026-04-27,241057.27,PAID
PAY001855,O001981,2026-04-17,210918.28,PAID
PAY001856,O001982,2026-04-10,76455.52,PAID
PAY001857,O001983,2026-04-03,31406.32,PARTIAL
PAY001858,O001984,2026-04-13,136735.72,PAID
PAY001859,O001985,2026-04-15,408005.92,PAID
PAY001860,O001986,2026-04-11,242025.09,PARTIAL
PAY001861,O001987,2026-04-06,451831.17,PAID
PAY001862,O001988,2026-04-02,142458.64,PARTIAL
PAY001863,O001989,2026-04-03,180410.18,PAID
PAY001864,O001990,2026-04-03,190514.98,PARTIAL
PAY001865,O001991,2026-04-25,43695.81,PAID
PAY001866,O001993,2026-03-13,17623.36,PAID
PAY001867,O001995,2026-04-05,7835.11,PAID
PAY001868,O001996,2026-03-26,14866.44,PAID
PAY001869,O001997,2026-04-11,25258.42,PARTIAL
PAY001870,O001998,2026-04-06,53398.31,PAID
PAY001871,O001999,2026-04-04,39763.32,PAID
PAY001872,O002000,2026-03-29,5851.87,PAID
PAY001873,O002001,2026-04-05,29145.88,PAID
PAY001874,O002002,2026-04-08,1058.6,PARTIAL
PAY001875,O002003,2026-03-30,27846.59,PAID
PAY001876,O002004,2026-03-25,16807.77,PAID
PAY001877,O002005,2026-04-08,41241.66,PAID
PAY001878,O002008,2026-05-02,12528.93,PAID
PAY001879,O002009,2026-03-12,33261.87,PAID
PAY001880,O002010,2026-04-27,16882.14,PARTIAL
PAY001881,O002011,2026-04-14,7690.61,PAID
PAY001882,O002012,2026-04-14,6130.74,PARTIAL
PAY001883,O002013,2026-04-16,3554.4,PARTIAL
PAY001884,O002014,2026-03-20,54904.55,PAID
PAY001885,O002015,2026-04-20,172750.15,PAID
PAY001886,O002018,2026-04-14,152274.69,PAID
PAY001887,O002019,2026-04-08,447025.0,PAID
PAY001888,O002020,2026-04-08,84463.95,PAID
PAY001889,O002021,2026-04-04,268030.54,PAID
PAY001890,O002022,2026-04-29,162397.9,PARTIAL
PAY001891,O002023,2026-03-23,180090.36,PAID
PAY001892,O002024,2026-04-18,129527.11,PAID
PAY001893,O002025,2026-03-17,192665.91,PAID
PAY001894,O002026,2026-04-04,92775.06,PAID
PAY001895,O002027,2026-04-08,277545.19,PAID
PAY001896,O002028,2026-04-26,59467.08,PAID
PAY001897,O002029,2026-04-20,145486.06,PAID
PAY001898,O002030,2026-04-15,323432.61,PAID
PAY001899,O002031,2026-04-02,169963.97,PAID
PAY001900,O002032,2026-03-17,280783.58,PAID
PAY001901,O002033,2026-04-13,187069.65,PAID
PAY001902,O002034,2026-04-19,98942.03,PARTIAL
PAY001903,O002035,2026-03-27,81585.36,PARTIAL
PAY001904,O002036,2026-04-12,8501.72,PAID
PAY001905,O002038,2026-03-28,36809.78,PAID
PAY001906,O002039,2026-04-04,31081.88,PAID
PAY001907,O002040,2026-04-07,16428.61,PAID
PAY001908,O002041,2026-04-14,22383.17,PARTIAL
PAY001909,O002043,2026-04-26,25125.67,PAID
PAY001910,O002044,2026-04-11,5991.45,PARTIAL
PAY001911,O002045,2026-04-13,10665.95,PAID
PAY001912,O002046,2026-03-19,20905.12,PAID
PAY001913,O002047,2026-04-02,12908.62,PARTIAL
PAY001914,O002048,2026-03-31,5179.71,PAID
PAY001915,O002049,2026-04-23,29463.14,PAID
PAY001916,O002050,2026-04-29,3235.71,PAID
PAY001917,O002051,2026-03-19,30319.47,PAID
PAY001918,O002052,2026-03-28,21898.33,PAID
PAY001919,O002053,2026-04-13,9552.38,PAID
PAY001920,O002054,2026-04-04,4510.54,PAID
PAY001921,O002055,2026-03-23,207261.12,PAID
PAY001922,O002057,2026-04-17,314272.82,PAID
PAY001923,O002058,2026-04-22,185704.15,PAID
PAY001924,O002059,2026-04-05,92597.38,PARTIAL
PAY001925,O002060,2026-04-06,171747.66,PAID
PAY001926,O002061,2026-04-17,140980.49,PAID
PAY001927,O002062,2026-03-25,139262.97,PAID
PAY001928,O002063,2026-04-08,299256.65,PAID
PAY001929,O002064,2026-04-04,55227.51,PAID
PAY001930,O002065,2026-04-04,40484.13,PAID
PAY001931,O002066,2026-03-24,38692.93,PAID
PAY001932,O002068,2026-04-02,18112.83,PAID
PAY001933,O002069,2026-03-27,36306.95,PARTIAL
PAY001934,O002070,2026-03-26,16706.88,PAID
PAY001935,O002071,2026-04-14,27210.78,PAID
PAY001936,O002072,2026-04-25,20323.66,PAID
PAY001937,O002073,2026-04-10,31627.08,PAID
PAY001938,O002074,2026-04-03,317752.45,PAID
PAY001939,O002075,2026-04-21,176329.04,PAID
PAY001940,O002076,2026-04-10,84138.61,PARTIAL
PAY001941,O002077,2026-03-21,307640.87,PAID
PAY001942,O002078,2026-04-27,255899.09,PAID
PAY001943,O002079,2026-03-30,66176.8,PAID
PAY001944,O002080,2026-04-04,88353.72,PAID
PAY001945,O002081,2026-04-30,239374.5,PARTIAL
PAY001946,O002082,2026-04-16,343723.05,PAID
PAY001947,O002083,2026-04-11,185833.29,PAID
PAY001948,O002084,2026-03-18,129161.94,PARTIAL
PAY001949,O002085,2026-04-25,235982.49,PAID
PAY001950,O002088,2026-03-31,24047.69,PARTIAL
PAY001951,O002089,2026-04-09,50836.08,PAID
PAY001952,O002091,2026-03-12,30033.37,PAID
PAY001953,O002092,2026-04-05,33164.4,PAID
PAY001954,O002093,2026-03-27,39206.96,PAID
PAY001955,O002094,2026-04-01,4437.81,PAID
PAY001956,O002095,2026-04-05,50169.33,PAID
PAY001957,O002096,2026-03-19,17837.07,PARTIAL
PAY001958,O002097,2026-03-23,19441.28,PAID
PAY001959,O002098,2026-05-04,11086.58,PAID
PAY001960,O002099,2026-05-03,68962.47,PAID
PAY001961,O002101,2026-05-06,172372.91,PAID
PAY001962,O002103,2026-05-09,225573.3,PAID
PAY001963,O002104,2026-05-13,181469.94,PAID
PAY001964,O002105,2026-05-15,207060.0,PAID
PAY001965,O002106,2026-05-25,270019.15,PAID
PAY001966,O002107,2026-05-20,362998.04,PAID
PAY001967,O002108,2026-05-30,43679.93,PAID
PAY001968,O002109,2026-05-10,90884.99,PAID
PAY001969,O002111,2026-05-04,25152.52,PAID
PAY001970,O002112,2026-04-29,139888.77,PAID
PAY001971,O002113,2026-05-12,9794.31,PARTIAL
PAY001972,O002114,2026-05-01,514718.04,PAID
PAY001973,O002115,2026-04-25,199792.22,PAID
PAY001974,O002116,2026-05-18,337918.15,PAID
PAY001975,O002117,2026-05-12,293025.03,PAID
PAY001976,O002118,2026-04-19,117849.57,PARTIAL
PAY001977,O002119,2026-05-03,60996.1,PAID
PAY001978,O002120,2026-05-21,449423.23,PAID
PAY001979,O002121,2026-05-05,142375.8,PAID
PAY001980,O002122,2026-05-02,71539.83,PAID
PAY001981,O002123,2026-05-15,19328.98,PAID
PAY001982,O002124,2026-05-28,9445.65,PARTIAL
PAY001983,O002125,2026-05-18,16833.47,PAID
PAY001984,O002126,2026-05-13,21794.34,PAID
PAY001985,O002127,2026-04-26,22075.35,PAID
PAY001986,O002128,2026-05-17,40076.5,PAID
PAY001987,O002129,2026-05-30,11473.5,PAID
PAY001988,O002130,2026-04-26,21725.14,PAID
PAY001989,O002131,2026-04-21,14571.81,PAID
PAY001990,O002132,2026-04-20,50796.68,PAID
PAY001991,O002133,2026-05-18,17694.36,PAID
PAY001992,O002134,2026-04-26,12890.77,PAID
PAY001993,O002135,2026-05-16,20797.99,PAID
PAY001994,O002136,2026-05-20,18221.92,PAID
PAY001995,O002137,2026-05-10,11315.03,PAID
PAY001996,O002138,2026-05-24,16692.0,PAID
PAY001997,O002139,2026-05-14,6868.14,PARTIAL
PAY001998,O002140,2026-05-08,19853.21,PAID
PAY001999,O002141,2026-05-21,11057.54,PARTIAL
PAY002000,O002142,2026-05-13,153929.65,PAID
PAY002001,O002143,2026-05-09,87660.96,PAID
PAY002002,O002144,2026-05-14,55383.46,PAID
PAY002003,O002145,2026-05-16,29379.57,PAID
PAY002004,O002146,2026-05-02,62846.21,PAID
PAY002005,O002147,2026-05-15,272409.63,PAID
PAY002006,O002148,2026-05-06,263770.02,PAID
PAY002007,O002149,2026-05-10,49438.44,PARTIAL
PAY002008,O002150,2026-05-13,115611.32,PAID
PAY002009,O002151,2026-04-23,69889.81,PAID
PAY002010,O002152,2026-04-29,137316.57,PAID
PAY002011,O002153,2026-04-20,92046.89,PARTIAL
PAY002012,O002154,2026-04-20,271457.95,PAID
PAY002013,O002155,2026-05-16,28547.21,PAID
PAY002014,O002156,2026-05-25,117133.19,PAID
PAY002015,O002157,2026-05-13,136732.09,PARTIAL
PAY002016,O002158,2026-06-01,333875.81,PAID
PAY002017,O002159,2026-05-16,256998.41,PAID
PAY002018,O002161,2026-05-09,10632.23,PAID
PAY002019,O002162,2026-05-16,149576.73,PAID
PAY002020,O002163,2026-04-14,88010.36,PAID
PAY002021,O002164,2026-05-20,239755.54,PAID
PAY002022,O002165,2026-05-16,24317.01,PAID
PAY002023,O002166,2026-05-25,11634.5,PAID
PAY002024,O002167,2026-05-19,18927.88,PAID
PAY002025,O002168,2026-05-16,28385.89,PAID
PAY002026,O002169,2026-05-03,19221.19,PAID
PAY002027,O002170,2026-05-21,20768.04,PAID
PAY002028,O002171,2026-05-21,9508.07,PAID
PAY002029,O002172,2026-05-05,19219.35,PARTIAL
PAY002030,O002173,2026-05-03,22816.42,PAID
PAY002031,O002174,2026-04-27,10419.36,PAID
PAY002032,O002175,2026-04-22,23553.1,PAID
PAY002033,O002176,2026-05-04,33510.35,PAID
PAY002034,O002177,2026-04-26,23573.17,PAID
PAY002035,O002178,2026-05-16,28608.89,PAID
PAY002036,O002179,2026-05-18,38817.41,PAID
PAY002037,O002180,2026-04-19,23055.46,PAID
PAY002038,O002181,2026-05-20,29484.21,PAID
PAY002039,O002182,2026-06-04,2881.47,PARTIAL
PAY002040,O002183,2026-05-27,57495.13,PAID
PAY002041,O002184,2026-05-22,278592.39,PAID
PAY002042,O002185,2026-05-25,138588.4,PAID
PAY002043,O002186,2026-05-04,144976.58,PAID
PAY002044,O002187,2026-05-21,355577.21,PAID
PAY002045,O002188,2026-05-13,191357.86,PAID
PAY002046,O002189,2026-05-15,201841.23,PAID
PAY002047,O002190,2026-05-06,279593.35,PAID
PAY002048,O002191,2026-05-11,25442.59,PAID
PAY002049,O002192,2026-05-01,5631.73,PAID
PAY002050,O002193,2026-05-26,17405.85,PAID
PAY002051,O002194,2026-05-06,31996.23,PAID
PAY002052,O002195,2026-05-18,33932.06,PAID
PAY002053,O002196,2026-05-27,25959.83,PAID
PAY002054,O002197,2026-05-12,37998.7,PAID
PAY002055,O002198,2026-05-31,29739.26,PAID
PAY002056,O002199,2026-05-24,12666.82,PAID
PAY002057,O002200,2026-05-19,416780.59,PAID
PAY002058,O002201,2026-04-29,116207.91,PAID
PAY002059,O002202,2026-05-28,287417.6,PAID
PAY002060,O002203,2026-05-20,364724.24,PAID
PAY002061,O002204,2026-06-01,65289.9,PAID
PAY002062,O002205,2026-05-07,104699.3,PAID
PAY002063,O002207,2026-05-17,27493.17,PAID
PAY002064,O002208,2026-05-13,111547.26,PAID
PAY002065,O002209,2026-04-30,89371.78,PAID
PAY002066,O002210,2026-05-03,314724.21,PAID
PAY002067,O002211,2026-05-02,264876.38,PAID
PAY002068,O002212,2026-05-17,271018.47,PAID
PAY002069,O002213,2026-05-06,355566.76,PAID
PAY002070,O002214,2026-05-29,6158.76,PARTIAL
PAY002071,O002215,2026-04-14,32725.4,PAID
PAY002072,O002216,2026-05-20,20710.75,PAID
PAY002073,O002217,2026-04-30,39153.88,PAID
PAY002074,O002218,2026-06-02,18253.81,PAID
PAY002075,O002219,2026-04-29,29554.44,PAID
PAY002076,O002220,2026-05-26,3308.94,PARTIAL
PAY002077,O002221,2026-05-05,31936.04,PAID
PAY002078,O002223,2026-05-31,56249.18,PAID
PAY002079,O002224,2026-04-17,27485.55,PAID
PAY002080,O002225,2026-04-25,5530.68,PARTIAL
PAY002081,O002226,2026-06-03,84036.96,PAID
PAY002082,O002227,2026-05-31,95737.65,PARTIAL
PAY002083,O002228,2026-06-04,46643.79,PAID
PAY002084,O002230,2026-06-23,135981.9,PAID
PAY002085,O002231,2026-06-01,134643.17,PAID
PAY002086,O002232,2026-05-16,338353.4,PAID
PAY002087,O002233,2026-05-27,94716.52,PAID
PAY002088,O002234,2026-06-06,232620.92,PAID
PAY002089,O002235,2026-06-14,136244.12,PAID
PAY002090,O002236,2026-06-18,94887.95,PAID
PAY002091,O002237,2026-05-28,400814.01,PAID
PAY002092,O002238,2026-06-02,342667.01,PAID
PAY002093,O002239,2026-06-14,42183.39,PARTIAL
PAY002094,O002240,2026-06-06,157158.98,PAID
PAY002095,O002241,2026-06-26,139641.04,PAID
PAY002096,O002242,2026-06-17,153793.65,PAID
PAY002097,O002243,2026-05-23,310054.14,PAID
PAY002098,O002245,2026-06-18,99625.65,PARTIAL
