order_id,customer_id,order_date,order_status,sales_rep_id,channel_id
O001269,C0046,2025-07-21,COMPLETED,SR008,PHARMACY
O001270,C0050,2025-07-26,COMPLETED,SR010,PHARMACY
O001271,C0039,2025-07-22,COMPLETED,SR011,HOSPITAL
O001272,C0039,2025-07-01,COMPLETED,SR009,CLINIC
O001273,C0059,2025-07-19,COMPLETED,SR011,CLINIC
O001274,C0031,2025-07-25,COMPLETED,SR007,HOSPITAL
O001275,C0037,2025-07-25,COMPLETED,SR011,PHARMACY
O001276,C0048,2025-07-09,COMPLETED,SR008,HOSPITAL
O001277,C0079,2025-07-25,CANCELLED,SR015,CLINIC
O001278,C0061,2025-07-28,COMPLETED,SR013,CLINIC
O001279,C0089,2025-07-28,COMPLETED,SR016,HOSPITAL
O001280,C0077,2025-07-04,COMPLETED,SR017,HOSPITAL
O001281,C0069,2025-07-01,COMPLETED,SR017,HOSPITAL
O001282,C0062,2025-07-03,COMPLETED,SR014,HOSPITAL
O001283,C0074,2025-07-08,COMPLETED,SR018,HOSPITAL
O001284,C0077,2025-07-02,COMPLETED,SR015,HOSPITAL
O001285,C0070,2025-07-02,COMPLETED,SR018,CLINIC
O001286,C0081,2025-07-02,COMPLETED,SR015,CLINIC
O001287,C0068,2025-07-26,COMPLETED,SR016,PHARMACY
O001288,C0090,2025-07-05,COMPLETED,SR018,HOSPITAL
O001289,C0065,2025-07-14,COMPLETED,SR016,CLINIC
O001290,C0063,2025-07-05,COMPLETED,SR017,CLINIC
O001291,C0063,2025-07-04,COMPLETED,SR017,HOSPITAL
O001292,C0087,2025-07-27,COMPLETED,SR018,PHARMACY
O001293,C0068,2025-07-12,COMPLETED,SR016,HOSPITAL
O001294,C0112,2025-07-02,COMPLETED,SR024,HOSPITAL
O001295,C0105,2025-07-22,COMPLETED,SR022,PHARMACY
O001296,C0114,2025-07-06,COMPLETED,SR022,PHARMACY
O001297,C0094,2025-07-09,COMPLETED,SR024,HOSPITAL
O001298,C0094,2025-07-09,COMPLETED,SR021,CLINIC
O001299,C0102,2025-07-01,COMPLETED,SR020,HOSPITAL
O001300,C0116,2025-07-11,COMPLETED,SR019,PHARMACY
O001301,C0112,2025-07-23,COMPLETED,SR019,CLINIC
O001302,C0109,2025-07-18,COMPLETED,SR024,PHARMACY
O001303,C0103,2025-07-03,COMPLETED,SR021,CLINIC
O001304,C0095,2025-07-20,COMPLETED,SR023,PHARMACY
O001305,C0003,2025-08-18,COMPLETED,SR005,CLINIC
O001306,C0003,2025-08-09,COMPLETED,SR002,PHARMACY
O001307,C0019,2025-08-17,COMPLETED,SR006,CLINIC
O001308,C0022,2025-08-16,COMPLETED,SR001,PHARMACY
O001309,C0016,2025-08-04,COMPLETED,SR006,PHARMACY
O001310,C0002,2025-08-12,COMPLETED,SR001,PHARMACY
O001311,C0009,2025-08-24,COMPLETED,SR001,PHARMACY
O001312,C0011,2025-08-12,COMPLETED,SR005,HOSPITAL
O001313,C0005,2025-08-15,CANCELLED,SR006,CLINIC
O001314,C0012,2025-08-06,COMPLETED,SR001,PHARMACY
O001315,C0027,2025-08-02,COMPLETED,SR004,PHARMACY
O001316,C0014,2025-08-18,COMPLETED,SR004,HOSPITAL
O001317,C0019,2025-08-11,COMPLETED,SR004,HOSPITAL
O001318,C0004,2025-08-03,COMPLETED,SR003,PHARMACY
O001319,C0019,2025-08-09,COMPLETED,SR001,CLINIC
O001320,C0029,2025-08-11,COMPLETED,SR004,PHARMACY
O001321,C0013,2025-08-26,COMPLETED,SR002,CLINIC
O001322,C0023,2025-08-17,COMPLETED,SR005,CLINIC
O001323,C0019,2025-08-13,COMPLETED,SR006,PHARMACY
O001324,C0029,2025-08-06,COMPLETED,SR004,CLINIC
O001325,C0019,2025-08-26,CANCELLED,SR003,PHARMACY
O001326,C0028,2025-08-23,COMPLETED,SR001,CLINIC
O001327,C0014,2025-08-21,COMPLETED,SR004,HOSPITAL
O001328,C0025,2025-08-04,COMPLETED,SR002,PHARMACY
O001329,C0013,2025-08-03,COMPLETED,SR003,HOSPITAL
O001330,C0012,2025-08-17,COMPLETED,SR006,PHARMACY
O001331,C0028,2025-08-13,COMPLETED,SR006,HOSPITAL
O001332,C0009,2025-08-19,COMPLETED,SR004,PHARMACY
O001333,C0012,2025-08-11,COMPLETED,SR001,PHARMACY
O001334,C0057,2025-08-11,COMPLETED,SR008,PHARMACY
O001335,C0036,2025-08-24,COMPLETED,SR012,CLINIC
O001336,C0040,2025-08-16,COMPLETED,SR009,HOSPITAL
O001337,C0033,2025-08-07,COMPLETED,SR010,PHARMACY
O001338,C0038,2025-08-01,COMPLETED,SR009,CLINIC
O001339,C0035,2025-08-13,COMPLETED,SR008,CLINIC
O001340,C0035,2025-08-18,COMPLETED,SR011,CLINIC
O001341,C0032,2025-08-17,COMPLETED,SR011,HOSPITAL
O001342,C0047,2025-08-27,COMPLETED,SR012,HOSPITAL
O001343,C0031,2025-08-28,COMPLETED,SR011,PHARMACY
O001344,C0046,2025-08-11,COMPLETED,SR011,PHARMACY
O001345,C0052,2025-08-23,COMPLETED,SR012,HOSPITAL
O001346,C0050,2025-08-26,COMPLETED,SR007,PHARMACY
O001347,C0033,2025-08-12,COMPLETED,SR010,HOSPITAL
O001348,C0060,2025-08-01,COMPLETED,SR012,PHARMACY
O001349,C0035,2025-08-07,COMPLETED,SR009,CLINIC
O001350,C0056,2025-08-20,COMPLETED,SR009,CLINIC
O001351,C0045,2025-08-23,COMPLETED,SR010,PHARMACY
O001352,C0077,2025-08-04,COMPLETED,SR013,PHARMACY
O001353,C0082,2025-08-12,COMPLETED,SR015,PHARMACY
O001354,C0082,2025-08-06,COMPLETED,SR013,HOSPITAL
O001355,C0077,2025-08-03,COMPLETED,SR017,PHARMACY
O001356,C0065,2025-08-06,COMPLETED,SR016,HOSPITAL
O001357,C0077,2025-08-21,COMPLETED,SR018,HOSPITAL
O001358,C0077,2025-08-19,COMPLETED,SR018,CLINIC
O001359,C0081,2025-08-17,COMPLETED,SR013,PHARMACY
O001360,C0083,2025-08-09,CANCELLED,SR013,CLINIC
O001361,C0071,2025-08-02,COMPLETED,SR014,HOSPITAL
O001362,C0063,2025-08-26,COMPLETED,SR014,CLINIC
O001363,C0079,2025-08-22,COMPLETED,SR014,CLINIC
O001364,C0078,2025-08-05,COMPLETED,SR016,PHARMACY
O001365,C0089,2025-08-25,COMPLETED,SR016,CLINIC
O001366,C0082,2025-08-03,COMPLETED,SR017,HOSPITAL
O001367,C0086,2025-08-01,COMPLETED,SR016,CLINIC
O001368,C0094,2025-08-21,COMPLETED,SR021,CLINIC
O001369,C0107,2025-08-13,COMPLETED,SR021,CLINIC
O001370,C0095,2025-08-04,COMPLETED,SR022,PHARMACY
O001371,C0098,2025-08-02,COMPLETED,SR023,CLINIC
O001372,C0109,2025-08-05,COMPLETED,SR021,CLINIC
O001373,C0120,2025-08-23,COMPLETED,SR023,CLINIC
O001374,C0118,2025-08-06,COMPLETED,SR021,HOSPITAL
O001375,C0111,2025-08-06,COMPLETED,SR023,PHARMACY
O001376,C0092,2025-08-23,COMPLETED,SR020,PHARMACY
O001377,C0095,2025-08-08,COMPLETED,SR021,HOSPITAL
O001378,C0016,2025-09-19,COMPLETED,SR002,PHARMACY
O001379,C0027,2025-09-22,COMPLETED,SR002,PHARMACY
O001380,C0018,2025-09-01,COMPLETED,SR004,HOSPITAL
O001381,C0009,2025-09-14,COMPLETED,SR002,CLINIC
O001382,C0029,2025-09-09,COMPLETED,SR005,HOSPITAL
O001383,C0018,2025-09-18,COMPLETED,SR005,CLINIC
O001384,C0009,2025-09-10,COMPLETED,SR003,PHARMACY
O001385,C0027,2025-09-21,COMPLETED,SR001,HOSPITAL
O001386,C0011,2025-09-17,COMPLETED,SR004,CLINIC
O001387,C0015,2025-09-22,COMPLETED,SR003,PHARMACY
O001388,C0006,2025-09-22,COMPLETED,SR006,PHARMACY
O001389,C0027,2025-09-07,COMPLETED,SR005,HOSPITAL
O001390,C0027,2025-09-03,COMPLETED,SR002,CLINIC
O001391,C0015,2025-09-24,COMPLETED,SR004,HOSPITAL
O001392,C0027,2025-09-15,COMPLETED,SR003,HOSPITAL
O001393,C0016,2025-09-13,COMPLETED,SR002,HOSPITAL
O001394,C0016,2025-09-11,COMPLETED,SR003,HOSPITAL
O001395,C0003,2025-09-22,COMPLETED,SR002,PHARMACY
O001396,C0010,2025-09-12,COMPLETED,SR006,HOSPITAL
O001397,C0030,2025-09-03,COMPLETED,SR002,CLINIC
O001398,C0010,2025-09-17,COMPLETED,SR006,HOSPITAL
O001399,C0003,2025-09-27,COMPLETED,SR003,HOSPITAL
O001400,C0008,2025-09-28,COMPLETED,SR001,PHARMACY
O001401,C0029,2025-09-05,COMPLETED,SR003,PHARMACY
O001402,C0018,2025-09-01,COMPLETED,SR002,HOSPITAL
O001403,C0016,2025-09-04,COMPLETED,SR002,HOSPITAL
O001404,C0028,2025-09-10,COMPLETED,SR006,CLINIC
O001405,C0006,2025-09-13,COMPLETED,SR002,PHARMACY
O001406,C0009,2025-09-04,COMPLETED,SR001,HOSPITAL
O001407,C0030,2025-09-19,COMPLETED,SR004,PHARMACY
O001408,C0020,2025-09-24,COMPLETED,SR001,HOSPITAL
O001409,C0020,2025-09-14,COMPLETED,SR006,CLINIC
O001410,C0007,2025-09-16,COMPLETED,SR001,HOSPITAL
O001411,C0004,2025-09-26,CANCELLED,SR006,HOSPITAL
O001412,C0004,2025-09-12,COMPLETED,SR006,CLINIC
O001413,C0015,2025-09-09,COMPLETED,SR002,HOSPITAL
O001414,C0033,2025-09-14,COMPLETED,SR011,PHARMACY
O001415,C0058,2025-09-03,CANCELLED,SR011,HOSPITAL
O001416,C0041,2025-09-16,COMPLETED,SR011,HOSPITAL
O001417,C0043,2025-09-19,COMPLETED,SR012,HOSPITAL
O001418,C0031,2025-09-20,COMPLETED,SR007,HOSPITAL
O001419,C0047,2025-09-07,COMPLETED,SR009,CLINIC
O001420,C0036,2025-09-22,COMPLETED,SR007,HOSPITAL
O001421,C0033,2025-09-09,COMPLETED,SR008,PHARMACY
O001422,C0059,2025-09-28,COMPLETED,SR007,CLINIC
O001423,C0050,2025-09-25,COMPLETED,SR010,CLINIC
O001424,C0035,2025-09-19,COMPLETED,SR011,HOSPITAL
O001425,C0043,2025-09-16,COMPLETED,SR009,HOSPITAL
O001426,C0042,2025-09-19,COMPLETED,SR012,CLINIC
O001427,C0038,2025-09-17,COMPLETED,SR011,HOSPITAL
O001428,C0049,2025-09-17,COMPLETED,SR008,CLINIC
O001429,C0038,2025-09-20,CANCELLED,SR010,CLINIC
O001430,C0037,2025-09-17,COMPLETED,SR008,CLINIC
O001431,C0042,2025-09-24,COMPLETED,SR012,PHARMACY
O001432,C0046,2025-09-25,COMPLETED,SR010,CLINIC
O001433,C0043,2025-09-18,CANCELLED,SR012,PHARMACY
O001434,C0031,2025-09-16,COMPLETED,SR007,PHARMACY
O001435,C0032,2025-09-17,COMPLETED,SR012,HOSPITAL
O001436,C0032,2025-09-11,COMPLETED,SR011,HOSPITAL
O001437,C0052,2025-09-25,COMPLETED,SR011,HOSPITAL
O001438,C0045,2025-09-08,COMPLETED,SR007,HOSPITAL
O001439,C0056,2025-09-05,COMPLETED,SR007,HOSPITAL
O001440,C0037,2025-09-14,COMPLETED,SR009,PHARMACY
O001441,C0069,2025-09-07,COMPLETED,SR014,CLINIC
O001442,C0068,2025-09-14,CANCELLED,SR015,PHARMACY
O001443,C0072,2025-09-02,COMPLETED,SR017,CLINIC
O001444,C0076,2025-09-09,COMPLETED,SR013,PHARMACY
O001445,C0079,2025-09-08,COMPLETED,SR018,HOSPITAL
O001446,C0065,2025-09-17,COMPLETED,SR018,CLINIC
O001447,C0084,2025-09-07,COMPLETED,SR016,CLINIC
O001448,C0067,2025-09-28,COMPLETED,SR016,HOSPITAL
O001449,C0077,2025-09-06,COMPLETED,SR014,PHARMACY
O001450,C0083,2025-09-15,COMPLETED,SR018,CLINIC
O001451,C0079,2025-09-25,COMPLETED,SR015,PHARMACY
O001452,C0067,2025-09-11,COMPLETED,SR017,PHARMACY
O001453,C0070,2025-09-20,COMPLETED,SR015,HOSPITAL
O001454,C0077,2025-09-15,COMPLETED,SR014,PHARMACY
O001455,C0085,2025-09-23,COMPLETED,SR016,HOSPITAL
O001456,C0086,2025-09-17,COMPLETED,SR018,HOSPITAL
O001457,C0064,2025-09-09,COMPLETED,SR015,HOSPITAL
O001458,C0086,2025-09-13,COMPLETED,SR013,HOSPITAL
O001459,C0095,2025-09-02,COMPLETED,SR024,CLINIC
O001460,C0095,2025-09-16,COMPLETED,SR019,HOSPITAL
O001461,C0108,2025-09-19,COMPLETED,SR024,CLINIC
O001462,C0109,2025-09-10,COMPLETED,SR022,PHARMACY
O001463,C0094,2025-09-06,COMPLETED,SR021,CLINIC
O001464,C0120,2025-09-11,COMPLETED,SR023,HOSPITAL
O001465,C0117,2025-09-09,COMPLETED,SR019,HOSPITAL
O001466,C0102,2025-09-06,COMPLETED,SR020,CLINIC
O001467,C0110,2025-09-23,COMPLETED,SR020,PHARMACY
O001468,C0111,2025-09-26,COMPLETED,SR024,CLINIC
O001469,C0092,2025-09-27,COMPLETED,SR019,PHARMACY
O001470,C0115,2025-09-17,COMPLETED,SR023,CLINIC
O001471,C0099,2025-09-01,COMPLETED,SR019,HOSPITAL
O001472,C0100,2025-09-22,COMPLETED,SR023,CLINIC
O001473,C0027,2025-10-27,COMPLETED,SR001,PHARMACY
O001474,C0018,2025-10-09,COMPLETED,SR006,HOSPITAL
O001475,C0029,2025-10-10,COMPLETED,SR005,HOSPITAL
O001476,C0027,2025-10-12,COMPLETED,SR002,PHARMACY
O001477,C0022,2025-10-09,COMPLETED,SR002,CLINIC
O001478,C0009,2025-10-03,COMPLETED,SR004,HOSPITAL
O001479,C0025,2025-10-06,COMPLETED,SR002,CLINIC
O001480,C0005,2025-10-15,COMPLETED,SR005,HOSPITAL
O001481,C0020,2025-10-21,COMPLETED,SR001,PHARMACY
O001482,C0015,2025-10-20,COMPLETED,SR004,HOSPITAL
O001483,C0006,2025-10-28,COMPLETED,SR006,PHARMACY
O001484,C0006,2025-10-14,COMPLETED,SR002,CLINIC
O001485,C0019,2025-10-11,COMPLETED,SR003,HOSPITAL
O001486,C0018,2025-10-22,COMPLETED,SR005,PHARMACY
O001487,C0004,2025-10-01,COMPLETED,SR001,CLINIC
O001488,C0018,2025-10-03,COMPLETED,SR003,HOSPITAL
O001489,C0024,2025-10-20,COMPLETED,SR006,HOSPITAL
O001490,C0007,2025-10-14,COMPLETED,SR003,HOSPITAL
O001491,C0007,2025-10-02,COMPLETED,SR005,HOSPITAL
O001492,C0013,2025-10-21,COMPLETED,SR005,PHARMACY
O001493,C0023,2025-10-06,COMPLETED,SR002,PHARMACY
O001494,C0028,2025-10-25,COMPLETED,SR002,PHARMACY
O001495,C0021,2025-10-16,COMPLETED,SR006,HOSPITAL
O001496,C0030,2025-10-20,COMPLETED,SR003,HOSPITAL
O001497,C0014,2025-10-08,COMPLETED,SR004,CLINIC
O001498,C0007,2025-10-08,COMPLETED,SR004,CLINIC
O001499,C0016,2025-10-21,COMPLETED,SR005,PHARMACY
O001500,C0030,2025-10-12,COMPLETED,SR006,CLINIC
O001501,C0021,2025-10-06,COMPLETED,SR002,CLINIC
O001502,C0025,2025-10-12,COMPLETED,SR005,PHARMACY
O001503,C0004,2025-10-01,COMPLETED,SR005,PHARMACY
O001504,C0012,2025-10-20,COMPLETED,SR006,PHARMACY
O001505,C0009,2025-10-17,COMPLETED,SR005,HOSPITAL
O001506,C0004,2025-10-18,COMPLETED,SR001,CLINIC
O001507,C0043,2025-10-21,CANCELLED,SR008,HOSPITAL
O001508,C0031,2025-10-22,COMPLETED,SR012,PHARMACY
O001509,C0057,2025-10-02,CANCELLED,SR012,CLINIC
O001510,C0057,2025-10-17,COMPLETED,SR011,PHARMACY
O001511,C0058,2025-10-01,COMPLETED,SR008,CLINIC
O001512,C0033,2025-10-13,COMPLETED,SR008,PHARMACY
O001513,C0031,2025-10-17,COMPLETED,SR007,CLINIC
O001514,C0059,2025-10-28,COMPLETED,SR011,HOSPITAL
O001515,C0043,2025-10-17,CANCELLED,SR011,CLINIC
O001516,C0048,2025-10-18,COMPLETED,SR009,CLINIC
O001517,C0056,2025-10-09,COMPLETED,SR010,CLINIC
O001518,C0038,2025-10-27,COMPLETED,SR008,HOSPITAL
O001519,C0049,2025-10-19,COMPLETED,SR010,HOSPITAL
O001520,C0045,2025-10-24,COMPLETED,SR010,PHARMACY
O001521,C0038,2025-10-05,COMPLETED,SR009,CLINIC
O001522,C0045,2025-10-01,COMPLETED,SR010,HOSPITAL
O001523,C0040,2025-10-24,COMPLETED,SR008,HOSPITAL
O001524,C0044,2025-10-05,COMPLETED,SR007,CLINIC
O001525,C0044,2025-10-23,COMPLETED,SR007,PHARMACY
O001526,C0044,2025-10-16,COMPLETED,SR008,PHARMACY
O001527,C0033,2025-10-26,COMPLETED,SR008,HOSPITAL
O001528,C0033,2025-10-06,COMPLETED,SR009,CLINIC
O001529,C0047,2025-10-22,COMPLETED,SR008,CLINIC
O001530,C0059,2025-10-08,COMPLETED,SR008,PHARMACY
O001531,C0060,2025-10-26,COMPLETED,SR008,CLINIC
O001532,C0035,2025-10-26,COMPLETED,SR010,CLINIC
O001533,C0031,2025-10-15,COMPLETED,SR011,CLINIC
O001534,C0056,2025-10-10,COMPLETED,SR009,HOSPITAL
O001535,C0055,2025-10-25,COMPLETED,SR011,PHARMACY
O001536,C0056,2025-10-22,COMPLETED,SR007,PHARMACY
O001537,C0076,2025-10-17,COMPLETED,SR014,CLINIC
O001538,C0069,2025-10-27,COMPLETED,SR018,CLINIC
O001539,C0085,2025-10-25,COMPLETED,SR018,CLINIC
O001540,C0087,2025-10-26,COMPLETED,SR017,CLINIC
O001541,C0062,2025-10-21,COMPLETED,SR013,PHARMACY
O001542,C0074,2025-10-04,COMPLETED,SR014,HOSPITAL
O001543,C0071,2025-10-10,COMPLETED,SR014,CLINIC
O001544,C0071,2025-10-13,COMPLETED,SR016,CLINIC
O001545,C0077,2025-10-09,COMPLETED,SR013,HOSPITAL
O001546,C0077,2025-10-11,COMPLETED,SR014,PHARMACY
O001547,C0079,2025-10-04,COMPLETED,SR016,CLINIC
O001548,C0074,2025-10-03,COMPLETED,SR014,PHARMACY
O001549,C0077,2025-10-06,COMPLETED,SR015,PHARMACY
O001550,C0064,2025-10-14,COMPLETED,SR018,CLINIC
O001551,C0089,2025-10-23,COMPLETED,SR013,HOSPITAL
O001552,C0080,2025-10-13,COMPLETED,SR016,HOSPITAL
O001553,C0061,2025-10-13,COMPLETED,SR013,CLINIC
O001554,C0102,2025-10-26,CANCELLED,SR022,PHARMACY
O001555,C0114,2025-10-22,CANCELLED,SR024,PHARMACY
O001556,C0102,2025-10-15,COMPLETED,SR023,PHARMACY
O001557,C0095,2025-10-14,COMPLETED,SR020,HOSPITAL
O001558,C0120,2025-10-05,COMPLETED,SR021,CLINIC
O001559,C0120,2025-10-17,COMPLETED,SR021,PHARMACY
O001560,C0095,2025-10-05,COMPLETED,SR019,HOSPITAL
O001561,C0109,2025-10-14,COMPLETED,SR020,CLINIC
O001562,C0106,2025-10-10,COMPLETED,SR021,PHARMACY
O001563,C0097,2025-10-18,COMPLETED,SR021,PHARMACY
O001564,C0011,2025-11-05,COMPLETED,SR004,CLINIC
O001565,C0003,2025-11-25,COMPLETED,SR006,PHARMACY
O001566,C0016,2025-11-19,COMPLETED,SR001,CLINIC
O001567,C0003,2025-11-28,CANCELLED,SR001,PHARMACY
O001568,C0029,2025-11-11,COMPLETED,SR002,CLINIC
O001569,C0003,2025-11-03,COMPLETED,SR003,HOSPITAL
O001570,C0022,2025-11-10,COMPLETED,SR006,PHARMACY
O001571,C0016,2025-11-26,COMPLETED,SR004,HOSPITAL
O001572,C0003,2025-11-14,COMPLETED,SR005,CLINIC
O001573,C0016,2025-11-10,COMPLETED,SR005,CLINIC
O001574,C0002,2025-11-28,COMPLETED,SR004,PHARMACY
O001575,C0012,2025-11-28,COMPLETED,SR003,PHARMACY
O001576,C0019,2025-11-26,COMPLETED,SR006,PHARMACY
O001577,C0015,2025-11-08,COMPLETED,SR006,CLINIC
O001578,C0019,2025-11-01,COMPLETED,SR006,CLINIC
O001579,C0005,2025-11-03,COMPLETED,SR005,HOSPITAL
O001580,C0012,2025-11-15,COMPLETED,SR002,PHARMACY
O001581,C0005,2025-11-13,COMPLETED,SR001,PHARMACY
O001582,C0009,2025-11-08,COMPLETED,SR006,CLINIC
O001583,C0028,2025-11-01,COMPLETED,SR003,CLINIC
O001584,C0008,2025-11-13,COMPLETED,SR002,HOSPITAL
O001585,C0017,2025-11-25,COMPLETED,SR005,PHARMACY
O001586,C0016,2025-11-04,COMPLETED,SR001,PHARMACY
O001587,C0024,2025-11-11,COMPLETED,SR005,CLINIC
O001588,C0010,2025-11-09,COMPLETED,SR006,CLINIC
O001589,C0013,2025-11-02,COMPLETED,SR004,PHARMACY
O001590,C0006,2025-11-20,COMPLETED,SR002,HOSPITAL
O001591,C0014,2025-11-05,COMPLETED,SR001,CLINIC
O001592,C0020,2025-11-23,COMPLETED,SR004,CLINIC
O001593,C0013,2025-11-28,COMPLETED,SR003,HOSPITAL
O001594,C0014,2025-11-25,COMPLETED,SR005,HOSPITAL
O001595,C0016,2025-11-23,CANCELLED,SR003,CLINIC
O001596,C0006,2025-11-18,COMPLETED,SR003,CLINIC
O001597,C0012,2025-11-05,COMPLETED,SR004,CLINIC
O001598,C0015,2025-11-25,CANCELLED,SR001,CLINIC
O001599,C0009,2025-11-06,COMPLETED,SR005,HOSPITAL
O001600,C0026,2025-11-06,COMPLETED,SR004,HOSPITAL
O001601,C0009,2025-11-27,COMPLETED,SR001,HOSPITAL
O001602,C0033,2025-11-25,COMPLETED,SR009,HOSPITAL
O001603,C0047,2025-11-21,COMPLETED,SR010,HOSPITAL
O001604,C0055,2025-11-12,COMPLETED,SR010,HOSPITAL
O001605,C0036,2025-11-19,COMPLETED,SR007,CLINIC
O001606,C0040,2025-11-08,COMPLETED,SR007,PHARMACY
O001607,C0031,2025-11-28,COMPLETED,SR011,CLINIC
O001608,C0031,2025-11-20,COMPLETED,SR009,PHARMACY
O001609,C0051,2025-11-21,COMPLETED,SR012,HOSPITAL
O001610,C0056,2025-11-23,COMPLETED,SR009,CLINIC
O001611,C0035,2025-11-21,COMPLETED,SR012,CLINIC
O001612,C0053,2025-11-08,COMPLETED,SR008,CLINIC
O001613,C0059,2025-11-23,COMPLETED,SR009,PHARMACY
O001614,C0045,2025-11-13,COMPLETED,SR008,CLINIC
O001615,C0037,2025-11-11,COMPLETED,SR008,HOSPITAL
O001616,C0047,2025-11-04,COMPLETED,SR012,CLINIC
O001617,C0052,2025-11-17,COMPLETED,SR009,HOSPITAL
O001618,C0032,2025-11-24,COMPLETED,SR011,PHARMACY
O001619,C0044,2025-11-25,COMPLETED,SR009,PHARMACY
O001620,C0046,2025-11-28,COMPLETED,SR011,PHARMACY
O001621,C0043,2025-11-25,COMPLETED,SR009,CLINIC
O001622,C0056,2025-11-13,COMPLETED,SR010,PHARMACY
O001623,C0041,2025-11-27,COMPLETED,SR012,HOSPITAL
O001624,C0036,2025-11-26,COMPLETED,SR010,PHARMACY
O001625,C0036,2025-11-16,COMPLETED,SR008,CLINIC
O001626,C0032,2025-11-26,COMPLETED,SR010,HOSPITAL
O001627,C0052,2025-11-21,COMPLETED,SR010,HOSPITAL
O001628,C0048,2025-11-11,COMPLETED,SR010,HOSPITAL
O001629,C0031,2025-11-16,COMPLETED,SR007,HOSPITAL
O001630,C0076,2025-11-13,COMPLETED,SR017,CLINIC
O001631,C0072,2025-11-28,CANCELLED,SR014,CLINIC
O001632,C0068,2025-11-04,COMPLETED,SR014,HOSPITAL
O001633,C0079,2025-11-10,COMPLETED,SR016,HOSPITAL
O001634,C0082,2025-11-25,COMPLETED,SR015,PHARMACY
O001635,C0069,2025-11-02,COMPLETED,SR015,HOSPITAL
O001636,C0089,2025-11-15,CANCELLED,SR017,PHARMACY
O001637,C0062,2025-11-01,COMPLETED,SR018,HOSPITAL
O001638,C0089,2025-11-02,CANCELLED,SR017,PHARMACY
O001639,C0089,2025-11-15,COMPLETED,SR015,CLINIC
O001640,C0072,2025-11-10,COMPLETED,SR016,PHARMACY
O001641,C0086,2025-11-09,COMPLETED,SR015,HOSPITAL
O001642,C0066,2025-11-02,COMPLETED,SR017,CLINIC
O001643,C0090,2025-11-16,COMPLETED,SR017,HOSPITAL
O001644,C0089,2025-11-13,COMPLETED,SR017,CLINIC
O001645,C0068,2025-11-18,COMPLETED,SR018,HOSPITAL
O001646,C0082,2025-11-11,COMPLETED,SR014,PHARMACY
O001647,C0082,2025-11-07,COMPLETED,SR015,HOSPITAL
O001648,C0082,2025-11-03,COMPLETED,SR015,PHARMACY
O001649,C0061,2025-11-07,COMPLETED,SR017,HOSPITAL
O001650,C0067,2025-11-07,COMPLETED,SR017,HOSPITAL
O001651,C0095,2025-11-09,COMPLETED,SR023,CLINIC
O001652,C0095,2025-11-13,COMPLETED,SR022,PHARMACY
O001653,C0105,2025-11-24,COMPLETED,SR023,CLINIC
O001654,C0110,2025-11-23,COMPLETED,SR024,HOSPITAL
O001655,C0095,2025-11-13,COMPLETED,SR021,CLINIC
O001656,C0104,2025-11-15,COMPLETED,SR020,CLINIC
O001657,C0111,2025-11-09,COMPLETED,SR024,CLINIC
O001658,C0096,2025-11-27,COMPLETED,SR019,HOSPITAL
O001659,C0096,2025-11-15,COMPLETED,SR024,CLINIC
O001660,C0099,2025-11-26,COMPLETED,SR021,HOSPITAL
O001661,C0109,2025-11-13,COMPLETED,SR022,PHARMACY
O001662,C0103,2025-11-15,COMPLETED,SR023,CLINIC
O001663,C0091,2025-11-28,COMPLETED,SR020,HOSPITAL
O001664,C0112,2025-11-25,COMPLETED,SR023,CLINIC
O001665,C0010,2025-12-22,COMPLETED,SR006,PHARMACY
O001666,C0018,2025-12-11,COMPLETED,SR006,CLINIC
O001667,C0018,2025-12-27,COMPLETED,SR002,HOSPITAL
O001668,C0027,2025-12-06,COMPLETED,SR001,CLINIC
O001669,C0002,2025-12-17,COMPLETED,SR005,CLINIC
O001670,C0027,2025-12-15,COMPLETED,SR006,HOSPITAL
O001671,C0019,2025-12-21,COMPLETED,SR001,PHARMACY
O001672,C0029,2025-12-05,COMPLETED,SR004,CLINIC
O001673,C0010,2025-12-12,COMPLETED,SR002,HOSPITAL
O001674,C0005,2025-12-01,COMPLETED,SR001,PHARMACY
O001675,C0015,2025-12-27,COMPLETED,SR004,CLINIC
O001676,C0020,2025-12-21,COMPLETED,SR005,CLINIC
O001677,C0027,2025-12-24,COMPLETED,SR005,HOSPITAL
O001678,C0020,2025-12-04,COMPLETED,SR002,PHARMACY
O001679,C0006,2025-12-21,COMPLETED,SR003,HOSPITAL
O001680,C0008,2025-12-16,COMPLETED,SR001,HOSPITAL
O001681,C0004,2025-12-24,COMPLETED,SR002,HOSPITAL
O001682,C0029,2025-12-05,COMPLETED,SR001,PHARMACY
O001683,C0013,2025-12-22,COMPLETED,SR002,CLINIC
O001684,C0030,2025-12-11,COMPLETED,SR006,PHARMACY
O001685,C0009,2025-12-03,COMPLETED,SR001,CLINIC
O001686,C0001,2025-12-11,COMPLETED,SR006,HOSPITAL
O001687,C0017,2025-12-20,COMPLETED,SR005,CLINIC
O001688,C0024,2025-12-04,COMPLETED,SR002,CLINIC
O001689,C0023,2025-12-14,COMPLETED,SR004,HOSPITAL
O001690,C0007,2025-12-15,COMPLETED,SR001,HOSPITAL
O001691,C0013,2025-12-09,COMPLETED,SR004,HOSPITAL
