order_item_id,order_id,product_id,quantity,unit_price,discount_amount,net_amount
OI0005063,O002525,P016,36,125.52,108.0,4410.72
OI0005064,O002526,P015,6,270.22,19.22,1602.1
OI0005065,O002527,P015,19,277.51,95.91,5176.78
OI0005066,O002528,P018,95,276.67,2628.14,23655.51
OI0005067,O002528,P017,55,290.53,204.77,15774.38
OI0005068,O002529,P017,91,306.08,481.92,27371.36
OI0005069,O002530,P024,26,201.5,235.09,5003.91
OI0005070,O002531,P020,107,249.2,549.55,26114.85
OI0005071,O002532,P019,86,135.99,923.98,10771.16
OI0005072,O002532,P023,90,231.23,2079.99,18730.71
OI0005073,O002533,P020,12,233.2,74.23,2724.17
OI0005074,O002534,P023,61,212.93,1074.75,11913.98
OI0005075,O002535,P020,11,240.08,79.15,2561.73
OI0005076,O002536,P025,23,199.15,392.39,4188.06
OI0005077,O002536,P028,76,127.27,903.08,8769.44
OI0005078,O002536,P025,34,195.26,126.18,6512.66
OI0005079,O002537,P028,81,125.74,677.63,9507.31
OI0005080,O002537,P025,52,187.99,505.23,9270.25
OI0005081,O002537,P026,68,177.71,679.69,11404.59
OI0005082,O002538,P001,48,1476.44,256.59,70612.53
OI0005083,O002539,P003,27,923.74,1915.21,23025.77
OI0005084,O002539,P004,87,1503.96,5301.12,125543.4
OI0005085,O002540,P005,35,971.87,175.4,33840.05
OI0005086,O002540,P001,98,1574.27,17067.81,137210.65
OI0005087,O002540,P004,86,1538.84,1882.02,130458.22
OI0005088,O002541,P003,5,868.27,256.74,4084.61
OI0005089,O002542,P006,19,1132.63,2220.93,19299.04
OI0005090,O002542,P001,10,1587.66,384.66,15491.94
OI0005091,O002542,P005,41,971.3,3784.57,36038.73
OI0005092,O002543,P001,11,1644.57,1770.81,16319.46
OI0005093,O002543,P004,102,1560.33,2131.21,157022.45
OI0005094,O002543,P004,80,1597.65,13856.2,113955.8
OI0005095,O002544,P003,104,902.88,9883.23,84016.29
OI0005096,O002545,P007,12,1492.33,1713.08,16194.88
OI0005097,O002546,P010,86,1752.22,14760.67,135930.25
OI0005098,O002546,P011,23,2229.61,625.88,50655.15
OI0005099,O002546,P010,81,1747.09,3812.01,137702.28
OI0005100,O002547,P007,111,1510.55,19759.45,147911.6
OI0005101,O002547,P009,27,2012.09,1464.25,52862.18
OI0005102,O002548,P017,34,287.13,1130.62,8631.8
OI0005103,O002548,P018,72,281.67,1704.85,18575.39
OI0005104,O002549,P013,62,194.45,1331.0,10724.9
OI0005105,O002549,P017,67,268.75,480.58,17525.67
OI0005106,O002549,P018,73,283.13,313.57,20354.92
OI0005107,O002550,P013,114,193.43,287.46,21763.56
OI0005108,O002550,P013,27,203.59,265.33,5231.6
OI0005109,O002551,P015,60,281.72,885.34,16017.86
OI0005110,O002551,P018,75,260.17,427.47,19085.28
OI0005111,O002552,P020,102,251.89,1102.34,24590.44
OI0005112,O002553,P023,91,204.28,1403.68,17185.8
OI0005113,O002553,P023,58,213.29,1329.17,11041.65
OI0005114,O002553,P021,32,211.29,768.58,5992.7
OI0005115,O002554,P023,91,200.73,719.82,17546.61
OI0005116,O002554,P021,37,230.12,852.69,7661.75
OI0005117,O002555,P029,48,132.03,712.3,5625.14
OI0005118,O002556,P006,102,1207.33,3404.67,119742.99
OI0005119,O002556,P001,119,1628.39,13099.04,180679.37
OI0005120,O002556,P003,76,925.44,1217.04,69116.4
OI0005121,O002557,P003,92,828.74,1897.34,74346.74
OI0005122,O002558,P002,80,1964.35,293.93,156854.07
OI0005123,O002558,P003,66,865.69,2914.96,54220.58
OI0005124,O002559,P006,75,1135.73,9463.44,75716.31
OI0005125,O002560,P001,119,1549.8,13030.39,171395.81
OI0005126,O002560,P001,114,1524.51,20716.0,153078.14
OI0005127,O002561,P005,100,1034.74,4767.65,98706.35
OI0005128,O002561,P006,104,1170.85,3552.69,118215.71
OI0005129,O002561,P005,10,954.16,395.58,9146.02
OI0005130,O002562,P004,90,1501.65,1040.29,134108.21
OI0005131,O002562,P005,79,978.73,1464.81,75854.86
OI0005132,O002562,P004,81,1570.81,7221.08,120014.53
OI0005133,O002563,P010,32,1700.43,2003.06,52410.7
OI0005134,O002564,P010,75,1589.82,5080.16,114156.34
OI0005135,O002565,P007,92,1557.88,12042.26,131282.7
OI0005136,O002565,P011,11,2151.26,1541.92,22121.94
OI0005137,O002565,P007,68,1632.32,11599.08,99398.68
OI0005138,O002566,P007,73,1547.94,13464.61,99535.01
OI0005139,O002567,P012,57,2099.8,1651.21,118037.39
OI0005140,O002567,P009,76,2162.26,229.0,164102.76
OI0005141,O002567,P012,38,2163.25,3385.05,78818.45
OI0005142,O002568,P008,26,1487.49,785.19,37889.55
OI0005143,O002569,P010,29,1647.31,4493.84,43278.15
OI0005144,O002569,P010,48,1772.18,10154.01,74910.63
OI0005145,O002569,P010,104,1650.79,409.25,171272.91
OI0005146,O002570,P017,81,298.69,390.47,23803.42
OI0005147,O002570,P017,93,269.84,1507.99,23587.13
OI0005148,O002571,P013,33,185.38,706.43,5411.11
OI0005149,O002571,P015,83,272.41,710.34,21899.69
OI0005150,O002571,P018,78,275.57,842.72,20651.74
OI0005151,O002572,P017,37,292.0,404.0,10400.0
OI0005152,O002572,P015,96,258.48,1094.75,23719.33
OI0005153,O002573,P015,8,278.99,136.64,2095.28
OI0005154,O002573,P018,57,279.04,180.66,15724.62
OI0005155,O002573,P016,120,120.37,1396.63,13047.77
OI0005156,O002574,P015,47,274.32,204.98,12688.06
OI0005157,O002575,P023,71,212.65,545.42,14552.73
OI0005158,O002576,P024,35,222.68,554.12,7239.68
OI0005159,O002576,P020,70,253.53,1335.54,16411.56
OI0005160,O002576,P023,32,219.99,651.93,6387.75
OI0005161,O002577,P024,81,216.06,1918.82,15582.04
OI0005162,O002577,P023,7,228.3,89.76,1508.34
OI0005163,O002578,P019,33,140.79,477.71,4168.36
OI0005164,O002578,P021,69,209.66,440.52,14026.02
OI0005165,O002579,P029,66,118.35,448.55,7362.55
OI0005166,O002580,P005,13,978.96,56.81,12669.67
OI0005167,O002580,P005,94,987.17,7916.24,84877.74
OI0005168,O002580,P002,11,1896.49,2178.89,18682.5
OI0005169,O002581,P006,79,1268.57,5862.81,94354.22
OI0005170,O002582,P003,110,838.11,2878.65,89313.45
OI0005171,O002582,P002,90,1827.38,13301.41,151162.79
OI0005172,O002583,P002,78,1856.83,16543.3,128289.44
OI0005173,O002583,P003,27,801.63,2296.03,19347.98
OI0005174,O002583,P004,6,1503.39,9.25,9011.09
OI0005175,O002584,P005,34,990.51,1665.04,32012.3
OI0005176,O002584,P003,49,802.8,374.31,38962.89
OI0005177,O002584,P003,43,857.45,90.26,36780.09
OI0005178,O002585,P001,95,1461.68,10685.14,128174.46
OI0005179,O002585,P001,68,1525.87,2972.69,100786.47
OI0005180,O002586,P002,10,1758.1,1128.53,16452.47
OI0005181,O002586,P001,38,1573.42,1749.0,58040.96
OI0005182,O002586,P002,16,1990.05,1668.88,30171.92
OI0005183,O002587,P006,110,1305.65,8842.67,134778.83
OI0005184,O002587,P006,100,1146.82,12338.62,102343.38
OI0005185,O002587,P002,82,1778.15,3611.7,142196.6
OI0005186,O002588,P004,19,1528.25,859.72,28177.03
OI0005187,O002589,P003,66,897.33,3983.6,55240.18
OI0005188,O002589,P003,114,827.36,3382.67,90936.37
OI0005189,O002589,P001,109,1627.57,962.11,176443.02
OI0005190,O002590,P001,66,1564.81,5113.87,98163.59
OI0005191,O002591,P001,91,1592.9,12474.25,132479.65
OI0005192,O002592,P008,90,1429.13,975.14,127646.56
OI0005193,O002592,P011,58,2118.45,7094.73,115775.37
OI0005194,O002593,P010,51,1626.6,3397.19,79559.41
OI0005195,O002594,P010,72,1734.13,6613.06,118244.3
OI0005196,O002595,P007,105,1541.23,19384.6,142444.55
OI0005197,O002595,P011,39,2136.76,5659.09,77674.55
OI0005198,O002595,P007,60,1517.07,7226.94,83797.26
OI0005199,O002596,P010,108,1660.7,7789.01,171566.59
OI0005200,O002596,P008,44,1389.3,5211.46,55917.74
OI0005201,O002596,P009,77,2159.79,12368.61,153935.22
OI0005202,O002597,P007,18,1656.82,532.81,29289.95
OI0005203,O002597,P008,101,1347.7,16084.0,120033.7
OI0005204,O002597,P010,27,1735.2,1099.69,45750.71
OI0005205,O002598,P011,96,2238.73,18824.45,196093.63
OI0005206,O002599,P007,14,1527.73,1337.09,20051.13
OI0005207,O002599,P007,40,1523.05,7126.95,53795.05
OI0005208,O002599,P011,18,2165.62,2958.67,36022.49
OI0005209,O002600,P018,19,288.83,358.26,5129.51
OI0005210,O002600,P015,55,277.53,270.44,14993.71
OI0005211,O002601,P014,56,182.19,189.88,10012.76
OI0005212,O002601,P018,79,260.44,1547.24,19027.52
OI0005213,O002601,P017,47,288.8,1103.09,12470.51
OI0005214,O002602,P014,116,182.34,354.53,20796.91
OI0005215,O002602,P018,43,281.24,1036.36,11056.96
OI0005216,O002603,P015,21,277.55,200.14,5628.41
OI0005217,O002604,P013,86,207.68,873.62,16986.86
OI0005218,O002604,P017,115,298.01,2644.9,31626.25
OI0005219,O002604,P016,57,124.05,758.9,6311.95
OI0005220,O002605,P016,106,125.52,704.06,12601.06
OI0005221,O002606,P014,64,191.52,1298.5,10958.78
OI0005222,O002606,P014,120,179.45,1260.39,20273.61
OI0005223,O002606,P015,42,285.11,843.03,11131.59
OI0005224,O002607,P016,60,130.93,458.11,7397.69
OI0005225,O002608,P019,8,144.09,26.61,1126.11
OI0005226,O002608,P019,106,127.18,1361.31,12119.77
OI0005227,O002609,P022,102,211.11,635.83,20897.39
OI0005228,O002609,P023,27,223.42,533.38,5498.96
OI0005229,O002609,P019,103,124.63,1354.95,11481.94
OI0005230,O002610,P019,32,143.59,485.51,4109.37
OI0005231,O002610,P020,88,248.23,1908.61,19935.63
OI0005232,O002610,P020,111,250.18,2391.42,25378.56
OI0005233,O002611,P019,8,125.3,104.97,897.43
OI0005234,O002612,P022,11,225.17,255.62,2221.25
OI0005235,O002612,P019,42,134.56,14.12,5637.4
OI0005236,O002612,P023,21,226.71,481.63,4279.28
OI0005237,O002613,P026,29,177.93,324.04,4835.93
OI0005238,O002613,P026,13,170.08,236.86,1974.18
OI0005239,O002614,P025,104,192.3,486.28,19512.92
OI0005240,O002615,P027,77,99.03,552.99,7072.32
OI0005241,O002615,P027,19,102.64,130.38,1819.78
OI0005242,O002615,P029,60,129.34,919.31,6841.09
OI0005243,O002616,P001,27,1555.02,959.49,41026.05
OI0005244,O002617,P002,11,1727.03,1083.41,17913.92
OI0005245,O002618,P002,81,1973.19,12313.46,147514.93
OI0005246,O002618,P006,78,1299.17,6704.94,94630.32
OI0005247,O002618,P004,78,1421.42,2196.72,108674.04
OI0005248,O002619,P003,11,901.76,732.99,9186.37
OI0005249,O002619,P004,79,1492.7,703.89,117219.41
OI0005250,O002620,P001,120,1490.18,16294.46,162527.14
OI0005251,O002621,P002,84,1898.77,13426.96,146069.72
OI0005252,O002621,P006,87,1170.37,3005.28,98816.91
OI0005253,O002622,P003,45,842.33,3917.88,33986.97
OI0005254,O002622,P002,50,1757.54,1359.03,86517.97
OI0005255,O002623,P001,113,1615.05,2283.84,180216.81
OI0005256,O002624,P003,14,918.63,979.45,11881.37
OI0005257,O002625,P005,41,945.74,3228.43,35546.91
OI0005258,O002625,P006,95,1209.76,137.38,114789.82
OI0005259,O002626,P004,102,1498.31,8408.81,144418.81
OI0005260,O002626,P005,76,926.57,6482.72,63936.6
OI0005261,O002627,P001,86,1546.26,11095.4,121882.96
OI0005262,O002627,P001,5,1487.76,573.71,6865.09
OI0005263,O002627,P002,36,1968.86,3354.19,67524.77
OI0005264,O002628,P011,21,2200.95,2041.18,44178.77
OI0005265,O002629,P010,68,1706.65,10583.23,105468.97
OI0005266,O002630,P009,119,2184.75,8817.27,251167.98
OI0005267,O002630,P012,92,2014.54,21967.09,163370.59
OI0005268,O002630,P008,60,1478.59,1845.39,86870.01
OI0005269,O002631,P012,34,1971.87,4993.66,62049.92
OI0005270,O002631,P012,91,1957.0,3749.01,174337.99
OI0005271,O002632,P011,68,2082.25,174.42,141418.58
OI0005272,O002632,P007,64,1615.83,11360.47,92052.65
OI0005273,O002632,P010,52,1675.3,4155.66,82959.94
OI0005274,O002633,P008,67,1338.04,1451.33,88197.35
OI0005275,O002633,P009,64,2083.93,9873.02,123498.5
OI0005276,O002633,P009,26,2127.66,930.66,54388.5
OI0005277,O002634,P009,57,2086.69,13331.27,105610.06
OI0005278,O002635,P010,5,1771.72,670.73,8187.87
OI0005279,O002636,P013,85,203.38,839.73,16447.57
OI0005280,O002636,P017,38,310.78,268.6,11541.04
OI0005281,O002637,P015,50,278.12,40.48,13865.52
OI0005282,O002638,P018,63,290.84,1123.13,17199.79
OI0005283,O002639,P015,38,270.01,403.53,9856.85
OI0005284,O002639,P015,92,270.55,1185.74,23704.86
OI0005285,O002640,P016,68,130.57,1018.51,7860.25
OI0005286,O002640,P016,97,126.14,1399.99,10835.59
OI0005287,O002641,P015,53,276.57,459.17,14199.04
OI0005288,O002642,P013,100,211.44,794.78,20349.22
OI0005289,O002642,P014,5,178.35,85.49,806.26
OI0005290,O002643,P016,72,121.31,578.09,8156.23
OI0005291,O002644,P013,65,191.28,751.62,11681.58
OI0005292,O002644,P016,105,114.42,1288.97,10725.13
OI0005293,O002644,P014,51,176.07,49.22,8930.35
OI0005294,O002645,P016,17,117.62,212.65,1786.89
OI0005295,O002645,P016,110,118.39,1259.34,11763.56
OI0005296,O002646,P017,34,269.41,180.32,8979.62
OI0005297,O002646,P016,49,116.86,223.43,5502.71
OI0005298,O002647,P024,14,211.36,134.43,2824.61
OI0005299,O002647,P022,118,222.2,2238.69,23980.91
OI0005300,O002647,P024,24,201.38,432.25,4400.87
OI0005301,O002648,P022,95,214.66,445.62,19947.08
OI0005302,O002648,P022,10,229.83,203.95,2094.35
OI0005303,O002649,P019,17,126.35,16.64,2131.31
OI0005304,O002649,P021,29,236.51,324.27,6534.52
OI0005305,O002650,P024,29,223.25,253.73,6220.52
OI0005306,O002650,P023,98,223.72,2414.57,19509.99
OI0005307,O002651,P020,27,223.47,184.79,5848.9
OI0005308,O002651,P022,114,237.14,3136.53,23897.43
OI0005309,O002651,P020,17,240.83,355.12,3738.99
OI0005310,O002652,P022,109,219.63,796.24,23143.43
OI0005311,O002652,P021,39,213.09,68.63,8241.88
OI0005312,O002653,P022,20,210.68,240.82,3972.78
OI0005313,O002653,P022,30,216.42,268.71,6223.89
OI0005314,O002654,P024,93,220.17,2427.76,18048.05
OI0005315,O002654,P020,5,235.41,53.51,1123.54
OI0005316,O002655,P025,119,186.48,1964.06,20227.06
OI0005317,O002656,P030,98,156.03,236.24,15054.7
OI0005318,O002656,P029,95,131.54,1020.98,11475.32
OI0005319,O002656,P026,53,162.99,928.91,7709.56
OI0005320,O002657,P030,13,162.18,149.79,1958.55
OI0005321,O002658,P006,10,1253.73,847.84,11689.46
OI0005322,O002658,P003,37,886.74,1242.1,31567.28
OI0005323,O002659,P002,74,1743.04,14205.82,114779.14
OI0005324,O002659,P002,67,1954.64,13774.1,117186.78
OI0005325,O002659,P004,74,1571.99,9186.35,107140.91
OI0005326,O002660,P006,76,1244.84,10574.63,84033.21
OI0005327,O002660,P006,32,1236.51,1120.1,38448.22
OI0005328,O002660,P003,107,870.1,1206.33,91894.37
OI0005329,O002661,P005,113,1015.07,7702.01,107000.9
OI0005330,O002661,P002,54,1857.33,10479.16,89816.66
OI0005331,O002662,P003,70,924.72,5921.9,58808.5
OI0005332,O002662,P002,47,1881.51,4493.91,83937.06
OI0005333,O002662,P002,108,1982.98,15896.72,198265.12
OI0005334,O002663,P002,44,1757.22,1269.38,76048.3
OI0005335,O002663,P003,101,845.83,5002.32,80426.51
OI0005336,O002664,P009,82,2149.41,18960.32,157291.3
OI0005337,O002664,P008,43,1370.46,5557.04,53372.74
OI0005338,O002665,P012,69,2176.77,819.56,149377.57
OI0005339,O002665,P012,28,1988.04,4326.79,51338.33
OI0005340,O002666,P008,66,1530.32,12018.52,88982.6
OI0005341,O002666,P009,96,2214.21,12681.59,199882.57
OI0005342,O002666,P011,28,2069.7,3921.08,54030.52
OI0005343,O002667,P017,77,268.22,755.87,19897.07
OI0005344,O002668,P015,64,272.24,2055.37,15367.99
OI0005345,O002668,P015,82,249.53,127.25,20334.21
OI0005346,O002668,P018,64,267.49,1037.48,16081.88
OI0005347,O002669,P016,49,126.43,299.48,5895.59
OI0005348,O002669,P013,117,193.42,2006.42,20623.72
OI0005349,O002669,P015,117,288.62,2759.5,31009.04
OI0005350,O002670,P015,55,267.88,1257.53,13475.87
OI0005351,O002670,P018,99,291.13,1177.74,27644.13
OI0005352,O002670,P014,84,175.37,1730.88,13000.2
OI0005353,O002671,P019,24,133.52,343.19,2861.29
OI0005354,O002671,P020,64,252.2,433.25,15707.55
OI0005355,O002672,P023,107,219.52,1676.53,21812.11
OI0005356,O002672,P023,75,222.3,1938.79,14733.71
OI0005357,O002672,P023,52,228.49,6.23,11875.25
OI0005358,O002673,P019,87,136.02,1264.12,10569.62
OI0005359,O002674,P025,65,189.46,74.0,12240.9
OI0005360,O002674,P029,15,123.73,108.22,1747.73
OI0005361,O002675,P006,39,1170.09,954.41,44679.1
OI0005362,O002676,P003,32,852.23,86.27,27185.09
OI0005363,O002676,P003,54,825.86,3454.95,41141.49
OI0005364,O002677,P001,118,1594.79,22423.66,165761.56
OI0005365,O002677,P001,16,1486.72,1554.77,22232.75
OI0005366,O002678,P002,30,1878.22,4687.74,51658.86
OI0005367,O002678,P005,25,1001.4,1255.81,23779.19
OI0005368,O002679,P005,108,990.14,6315.33,100619.79
OI0005369,O002679,P003,99,834.31,1379.36,81217.33
OI0005370,O002680,P010,74,1601.25,6705.08,111787.42
OI0005371,O002680,P012,30,2105.69,1088.76,62081.94
OI0005372,O002681,P009,11,2009.41,2090.51,20013.0
OI0005373,O002682,P007,70,1601.09,6986.37,105089.93
OI0005374,O002682,P009,25,1989.57,2248.41,47490.84
OI0005375,O002683,P016,35,124.04,448.9,3892.5
OI0005376,O002683,P018,74,285.82,2500.24,18650.44
OI0005377,O002684,P018,29,272.72,461.07,7447.81
OI0005378,O002685,P018,110,282.89,1616.73,29501.17
OI0005379,O002685,P016,46,113.68,335.58,4893.7
OI0005380,O002686,P016,15,127.71,18.99,1896.66
OI0005381,O002687,P014,63,174.05,1092.07,9873.08
OI0005382,O002687,P015,101,287.52,1093.61,27945.91
OI0005383,O002687,P013,99,201.25,1833.02,18090.73
OI0005384,O002688,P022,103,240.14,2.47,24731.95
OI0005385,O002689,P023,79,203.77,1247.77,14850.06
OI0005386,O002690,P024,63,220.84,1001.05,12911.87
OI0005387,O002690,P024,68,217.0,775.2,13980.8
OI0005388,O002691,P030,24,146.73,7.01,3514.51
OI0005389,O002691,P029,109,136.38,736.58,14128.84
OI0005390,O002692,P003,102,868.66,7966.81,80636.51
OI0005391,O002692,P004,68,1573.21,7182.3,99795.98
OI0005392,O002693,P005,96,1033.58,8233.03,90990.65
OI0005393,O002694,P004,54,1501.5,6309.44,74771.56
OI0005394,O002694,P001,111,1560.76,1237.87,172006.49
OI0005395,O002695,P003,18,839.0,769.71,14332.29
OI0005396,O002695,P005,98,1011.1,11400.23,87687.57
OI0005397,O002695,P003,65,806.29,3902.31,48506.54
OI0005398,O002696,P002,37,1852.71,4653.14,63897.13
OI0005399,O002696,P005,109,999.67,7747.5,101216.53
OI0005400,O002697,P001,23,1571.85,4154.45,31998.1
OI0005401,O002697,P005,88,1004.58,1194.92,87208.12
OI0005402,O002698,P001,20,1479.47,2150.55,27438.85
OI0005403,O002698,P001,68,1466.3,2495.7,97212.7
OI0005404,O002699,P002,28,1854.19,5276.09,46641.23
OI0005405,O002700,P001,114,1630.68,17277.63,168619.89
OI0005406,O002700,P005,23,972.91,64.89,22312.04
OI0005407,O002701,P002,85,1782.14,11151.19,140330.71
OI0005408,O002701,P005,83,984.65,3577.34,78148.61
OI0005409,O002702,P006,20,1145.1,229.42,22672.58
OI0005410,O002703,P006,104,1188.33,1966.79,121619.53
OI0005411,O002704,P008,65,1362.49,10329.73,78232.12
OI0005412,O002705,P010,101,1665.3,3529.56,164665.74
OI0005413,O002705,P007,90,1719.68,16081.35,138689.85
OI0005414,O002705,P009,53,2127.3,9174.03,103572.87
OI0005415,O002706,P012,54,1988.19,4192.9,103169.36
OI0005416,O002706,P009,38,2105.83,1257.75,78763.79
OI0005417,O002706,P012,30,1965.64,6668.37,52300.83
OI0005418,O002707,P009,57,2082.72,8964.42,109750.62
OI0005419,O002707,P012,67,1949.53,10959.64,119658.87
OI0005420,O002707,P012,20,1974.71,3540.55,35953.65
OI0005421,O002708,P011,76,2085.41,10504.53,147986.63
OI0005422,O002709,P010,80,1756.45,145.72,140370.28
OI0005423,O002709,P008,113,1525.21,15817.2,156531.53
OI0005424,O002710,P010,105,1703.65,7184.04,171699.21
OI0005425,O002711,P007,82,1676.46,628.13,136841.59
OI0005426,O002711,P010,90,1685.32,3057.04,148621.76
OI0005427,O002711,P007,67,1627.71,8483.23,100573.34
OI0005428,O002712,P008,100,1343.73,9986.86,124386.14
OI0005429,O002712,P012,6,1976.74,247.03,11613.41
OI0005430,O002712,P011,114,2172.0,26953.56,220654.44
OI0005431,O002713,P013,22,202.23,253.32,4195.74
OI0005432,O002713,P015,23,268.28,414.2,5756.24
OI0005433,O002714,P016,38,119.47,26.73,4513.13
OI0005434,O002715,P015,56,274.31,884.02,14477.34
OI0005435,O002716,P017,92,269.54,1832.38,22965.3
OI0005436,O002716,P015,88,283.01,2471.3,22433.58
OI0005437,O002716,P013,31,214.51,406.67,6243.14
OI0005438,O002717,P013,91,199.01,1602.1,16507.81
OI0005439,O002717,P015,8,254.83,38.95,1999.69
OI0005440,O002717,P013,94,204.35,1234.92,17973.98
OI0005441,O002718,P013,5,202.97,101.21,913.64
OI0005442,O002718,P016,55,127.01,257.22,6728.33
OI0005443,O002718,P015,73,269.09,794.15,18849.42
OI0005444,O002719,P018,25,291.17,380.42,6898.83
OI0005445,O002719,P016,108,125.34,1241.11,12295.61
OI0005446,O002720,P015,9,258.6,31.93,2295.47
OI0005447,O002721,P022,44,221.7,156.75,9598.05
OI0005448,O002722,P021,7,206.47,141.84,1303.45
OI0005449,O002722,P020,23,218.26,357.39,4662.59
OI0005450,O002722,P019,111,137.23,177.81,15054.72
OI0005451,O002723,P024,111,202.47,1329.77,21144.4
OI0005452,O002723,P024,119,226.21,1883.32,25035.67
OI0005453,O002723,P021,31,224.03,733.6,6211.33
OI0005454,O002724,P021,97,215.58,2358.49,18552.77
OI0005455,O002724,P020,104,234.16,176.35,24176.29
OI0005456,O002725,P021,32,238.08,695.55,6923.01
OI0005457,O002726,P023,119,203.45,602.67,23607.88
OI0005458,O002726,P024,110,202.81,1109.47,21199.63
OI0005459,O002727,P024,65,225.13,960.71,13672.74
OI0005460,O002727,P022,103,225.44,2666.84,20553.48
OI0005461,O002728,P030,43,163.51,779.92,6251.01
OI0005462,O002729,P027,10,93.09,109.65,821.25
OI0005463,O002729,P026,62,170.64,1168.8,9410.88
OI0005464,O002730,P026,50,175.82,259.26,8531.74
OI0005465,O002731,P002,72,1726.17,7092.9,117191.34
OI0005466,O002732,P002,83,1741.15,1214.68,143300.77
OI0005467,O002733,P005,117,962.9,7478.37,105180.93
OI0005468,O002733,P002,49,1720.15,7057.58,77229.77
OI0005469,O002734,P002,13,1840.09,2523.26,21397.91
OI0005470,O002734,P002,109,1989.15,25011.07,191806.28
OI0005471,O002734,P002,75,1862.58,8712.55,130980.95
OI0005472,O002735,P003,62,862.73,550.11,52939.15
OI0005473,O002735,P002,63,1751.67,12228.11,98127.1
OI0005474,O002736,P004,84,1633.98,26.41,137227.91
OI0005475,O002737,P003,61,797.07,3497.57,45123.7
OI0005476,O002737,P001,115,1697.34,5725.7,189468.4
OI0005477,O002737,P003,11,922.86,110.98,10040.48
OI0005478,O002738,P002,17,1816.73,1016.75,29867.66
OI0005479,O002738,P005,70,968.85,2164.2,65655.3
OI0005480,O002738,P005,34,957.36,3266.89,29283.35
OI0005481,O002739,P004,119,1597.79,5652.57,184484.44
OI0005482,O002740,P004,115,1576.82,11137.13,170197.17
OI0005483,O002741,P001,101,1481.84,16423.36,133242.48
OI0005484,O002742,P005,47,985.16,2845.44,43457.08
OI0005485,O002743,P004,67,1475.26,9306.62,89535.8
OI0005486,O002743,P006,111,1244.02,9558.53,128527.69
OI0005487,O002743,P001,29,1644.16,4473.02,43207.62
OI0005488,O002744,P006,62,1165.72,3491.66,68782.98
OI0005489,O002744,P001,105,1584.22,13613.86,152729.24
OI0005490,O002745,P006,37,1234.56,598.09,45080.63
OI0005491,O002746,P004,35,1512.52,4684.8,48253.4
OI0005492,O002746,P002,50,1779.54,1810.48,87166.52
OI0005493,O002747,P006,67,1143.82,621.47,76014.47
OI0005494,O002747,P006,25,1300.21,37.72,32467.53
OI0005495,O002748,P007,107,1497.83,13008.89,147258.92
OI0005496,O002749,P010,51,1697.65,4173.65,82406.5
OI0005497,O002749,P011,29,2293.78,342.31,66177.31
OI0005498,O002750,P012,100,2159.5,24992.57,190957.43
OI0005499,O002750,P012,52,2151.13,4465.53,107393.23
OI0005500,O002750,P009,105,1987.81,16625.18,192094.87
OI0005501,O002751,P010,51,1598.09,9503.01,71999.58
OI0005502,O002752,P007,12,1532.06,786.62,17598.1
OI0005503,O002752,P009,112,2050.58,8260.6,221404.36
OI0005504,O002752,P007,35,1515.46,4136.18,48904.92
OI0005505,O002753,P012,65,2049.05,15658.78,117529.47
OI0005506,O002753,P008,90,1380.27,3129.43,121094.87
OI0005507,O002754,P007,55,1665.41,4809.01,86788.54
OI0005508,O002755,P012,57,1916.41,5033.25,104202.12
OI0005509,O002755,P010,66,1562.43,10860.76,92259.62
OI0005510,O002756,P013,79,214.9,1361.52,15615.58
OI0005511,O002756,P016,15,113.84,123.76,1583.84
OI0005512,O002757,P016,99,124.74,1124.41,11224.85
OI0005513,O002757,P015,77,280.05,350.94,21212.91
OI0005514,O002757,P017,85,298.8,1416.78,23981.22
OI0005515,O002758,P017,7,284.89,72.63,1921.6
OI0005516,O002759,P015,56,277.57,1423.67,14120.25
OI0005517,O002760,P015,87,277.12,1345.6,22763.84
OI0005518,O002760,P013,37,205.2,68.92,7523.48
OI0005519,O002761,P017,25,306.21,868.09,6787.16
OI0005520,O002761,P016,78,129.53,356.0,9747.34
OI0005521,O002762,P014,70,190.51,1382.41,11953.29
OI0005522,O002762,P017,10,293.3,275.13,2657.87
OI0005523,O002763,P016,43,130.92,241.69,5387.87
OI0005524,O002764,P015,61,268.1,827.72,15526.38
OI0005525,O002764,P018,27,252.34,247.91,6565.27
OI0005526,O002764,P013,99,193.92,1999.85,17198.23
OI0005527,O002765,P018,72,284.68,193.09,20303.87
OI0005528,O002765,P013,16,208.5,79.71,3256.29
OI0005529,O002765,P015,113,266.77,97.52,30047.49
OI0005530,O002766,P014,27,183.37,357.12,4593.87
OI0005531,O002766,P018,23,261.53,130.76,5884.43
OI0005532,O002766,P013,106,203.07,2461.6,19063.82
OI0005533,O002767,P018,98,276.54,2277.64,24823.28
OI0005534,O002767,P015,76,273.89,629.63,20186.01
OI0005535,O002768,P015,104,287.86,2037.19,27900.25
OI0005536,O002768,P013,34,215.41,261.06,7062.88
OI0005537,O002768,P013,53,210.5,1118.58,10037.92
OI0005538,O002769,P023,69,224.34,548.7,14930.76
OI0005539,O002769,P021,40,238.64,1123.54,8422.06
OI0005540,O002769,P022,46,217.15,977.05,9011.85
OI0005541,O002770,P022,8,231.5,175.1,1676.9
OI0005542,O002771,P020,10,236.75,218.49,2149.01
OI0005543,O002772,P021,33,229.13,259.33,7301.96
